DecayParticle1_Name DecayParticle1_Boson DecayParticle1_mass DecayParticle1_E DecayParticle1_px DecayParticle1_py DecayParticle1_pz DecayParticle2_Name DecayParticle2_Boson DecayParticle2_mass DecayParticle2_E DecayParticle2_px DecayParticle2_py DecayParticle2_pz
W+ 1 80.4 195.006 73 103 125 W- 1 80.4 164.542 -71 -112 -55
W+ 1 80.4 227.902 171 -75 103 W- 1 80.4 172.404 -133 43 -61
b_quark 0 4.18 147.833 130 -64 -29 b_quark 0 4.18 170.767 -148 42 74
b_quark 0 4.18 84.7023 -49 -34 60 b_quark 0 4.18 148.538 97 91 -66
b_quark 0 4.18 204.173 194 -63 8 b_quark 0 4.18 114.959 -97 42 -45
b_quark 0 4.18 239.076 -140 192 26 b_quark 0 4.18 227.127 138 -130 -125
b_quark 0 4.18 209.558 -146 -9 -150 b_quark 0 4.18 173.042 147 6 91
tau+ 0 1.78 218.477 -216 32 7 tau- 0 1.78 177.023 141 -98 -43
b_quark 0 4.18 240.243 151 127 -137 b_quark 0 4.18 215.015 -142 -97 129
b_quark 0 4.18 65.517 -23 61 5 b_quark 0 4.18 95.3859 -71 -58 -26
b_quark 0 4.18 252.467 200 -81 -131 b_quark 0 4.18 221.555 -138 120 125
b_quark 0 4.18 42.6553 9 -11 40 b_quark 0 4.18 94.6069 -70 57 -28
tau+ 0 1.78 125.83 101 -70 -27 tau- 0 1.78 107.318 -8 107 -1
W+ 1 80.4 105.632 62 -3 -29 W- 1 80.4 144.354 -57 10 105
W+ 1 80.4 110.073 -32 28 62 W- 1 80.4 174.351 -61 38 -137
b_quark 0 4.18 240.33 149 124 -142 b_quark 0 4.18 176.631 -74 -91 132
W+ 1 80.4 115.794 12 52 -64 W- 1 80.4 102.592 -51 26 -28
b_quark 0 4.18 133.351 -97 16 90 b_quark 0 4.18 126.03 8 -111 -59
W+ 1 80.4 132.767 -53 55 73 W- 1 80.4 131.184 -4 -27 -100
b_quark 0 4.18 108.699 71 -14 81 b_quark 0 4.18 104.396 -50 85 -34
b_quark 0 4.18 153.686 88 -123 -27 b_quark 0 4.18 108.842 -71 82 8
b_quark 0 4.18 140.782 -83 113 12 b_quark 0 4.18 102.33 47 -82 39
b_quark 0 4.18 175.304 -47 -163 44 b_quark 0 4.18 126.6 43 105 56
b_quark 0 4.18 218.667 -131 19 -174 b_quark 0 4.18 153.253 67 22 136
b_quark 0 4.18 178.369 -111 -39 -134 b_quark 0 4.18 185.746 96 -58 148
b_quark 0 4.18 193.996 -179 26 70 b_quark 0 4.18 151.735 134 3 -71
W+ 1 80.4 125.897 52 11 -81 W- 1 80.4 175.038 -134 -17 77
W+ 1 80.4 131.344 -17 -43 93 W- 1 80.4 158.241 104 -4 -88
b_quark 0 4.18 159.535 -123 96 33 b_quark 0 4.18 151.061 44 -65 -129
b_quark 0 4.18 136.204 -10 95 97 b_quark 0 4.18 139.379 108 -88 -1
W+ 1 80.4 280.371 -64 152 212 W- 1 80.4 212.559 90 -131 -116
b_quark 0 4.18 96.2417 76 45 -38 b_quark 0 4.18 155.681 -123 -87 39
Z 1 91.2 155.211 104 14 -69 Z 1 91.2 173.837 -105 -101 -26
W+ 1 80.4 286.803 -44 -200 -184 W- 1 80.4 230.558 136 126 111
b_quark 0 4.18 106.801 30 60 -83 b_quark 0 4.18 131.173 -18 -119 52
b_quark 0 4.18 120.476 6 -94 75 b_quark 0 4.18 141.398 -64 126 2
b_quark 0 4.18 65.2953 -31 -57 6 b_quark 0 4.18 150.753 -12 143 46
b_quark 0 4.18 145.36 -132 58 18 b_quark 0 4.18 153.722 76 -131 -26
tau+ 0 1.78 150.676 30 22 -146 tau- 0 1.78 166.545 -21 -98 133
b_quark 0 4.18 159.41 63 -20 145 b_quark 0 4.18 106.007 14 80 -68
b_quark 0 4.18 214.33 52 204 40 b_quark 0 4.18 163.702 -86 -139 -8
W+ 1 80.4 178.048 36 -54 -145 W- 1 80.4 227.414 -81 134 144
W+ 1 80.4 288.439 -192 -70 -187 W- 1 80.4 199.083 144 55 97
W+ 1 80.4 204.903 -5 -150 -114 W- 1 80.4 191.134 -70 132 88
tau+ 0 1.78 305.493 211 29 219 tau- 0 1.78 183.489 -124 -8 -135
W+ 1 80.4 174.442 137 -66 29 W- 1 80.4 162.081 -50 91 -95
W+ 1 80.4 150.324 -82 -72 -65 W- 1 80.4 108.005 66 13 26
W+ 1 80.4 265.82 212 -134 -36 W- 1 80.4 180.746 -139 80 22
b_quark 0 4.18 196.834 37 166 99 b_quark 0 4.18 176.109 30 -116 -129
tau+ 0 1.78 131.637 -122 -40 29 tau- 0 1.78 168.74 137 95 26
b_quark 0 4.18 133.31 5 40 127 b_quark 0 4.18 158.314 41 54 -143
b_quark 0 4.18 128.618 -18 -99 80 b_quark 0 4.18 145.569 54 64 -119
b_quark 0 4.18 137.653 -69 101 -63 b_quark 0 4.18 225.771 139 -145 103
b_quark 0 4.18 121.542 81 65 63 b_quark 0 4.18 162.146 -49 -127 -88
b_quark 0 4.18 251.489 48 178 171 b_quark 0 4.18 168.845 -7 -79 -149
W+ 1 80.4 225.08 175 -24 -114 W- 1 80.4 202.537 -106 -61 140
b_quark 0 4.18 190.398 61 103 148 b_quark 0 4.18 164.047 -118 -39 -107
b_quark 0 4.18 119.985 -73 61 73 b_quark 0 4.18 162.541 -23 -63 -148
b_quark 0 4.18 154.297 -67 -130 -49 b_quark 0 4.18 157.247 66 63 128
b_quark 0 4.18 141.487 133 34 -34 b_quark 0 4.18 175.421 -125 -109 57
b_quark 0 4.18 99.4509 36 -84 39 b_quark 0 4.18 139.497 35 116 -69
b_quark 0 4.18 163.947 -56 90 125 b_quark 0 4.18 178.481 139 -14 -111
W+ 1 80.4 227.062 -34 -169 -124 W- 1 80.4 217.332 54 142 133
b_quark 0 4.18 217.65 173 132 1 b_quark 0 4.18 149.434 -129 -74 -14
b_quark 0 4.18 195.904 194 14 -23 b_quark 0 4.18 178.489 -150 -85 46
tau+ 0 1.78 217.295 27 78 201 tau- 0 1.78 224.17 -82 -150 -145
Z 1 91.2 247.739 -39 -56 220 Z 1 91.2 220.058 138 -30 -142
b_quark 0 4.18 144.043 29 -123 -69 b_quark 0 4.18 92.5012 33 59 63
b_quark 0 4.18 193.8 -178 9 76 b_quark 0 4.18 161.702 127 -1 -100
b_quark 0 4.18 129.933 75 -2 106 b_quark 0 4.18 92.4255 19 -90 -8
b_quark 0 4.18 157.935 5 -126 95 b_quark 0 4.18 95.5116 -25 92 -4
W+ 1 80.4 94.9851 -11 -6 49 W- 1 80.4 173 -60 52 -131
W+ 1 80.4 151.199 67 72 82 W- 1 80.4 202.391 -132 -75 -107
W+ 1 80.4 154.169 82 -92 -46 W- 1 80.4 84.2446 8 20 -13
tau+ 0 1.78 128.772 -53 9 -117 tau- 0 1.78 75.6186 15 63 39
b_quark 0 4.18 131.71 8 -79 105 b_quark 0 4.18 169.866 -71 150 -36
b_quark 0 4.18 43.6746 1 17 40 b_quark 0 4.18 155.716 93 -110 59
b_quark 0 4.18 157.65 -156 10 20 b_quark 0 4.18 137.759 80 4 -112
b_quark 0 4.18 146.487 53 134 26 b_quark 0 4.18 114.959 -75 -87 2
b_quark 0 4.18 86.3914 34 7 79 b_quark 0 4.18 168.948 -89 -74 -123
tau+ 0 1.78 143.823 -76 -109 -55 tau- 0 1.78 64.7161 -14 58 25
W+ 1 80.4 234.998 -162 -4 150 W- 1 80.4 223.987 129 88 -139
b_quark 0 4.18 233.663 -66 -140 175 b_quark 0 4.18 131.234 -28 95 -86
b_quark 0 4.18 150.673 52 141 -10 b_quark 0 4.18 118.855 -22 -115 -20
b_quark 0 4.18 164.102 144 -20 76 b_quark 0 4.18 166.197 -132 78 -64
b_quark 0 4.18 226.014 -185 -54 -118 b_quark 0 4.18 154.982 129 31 80
W+ 1 80.4 180.228 -147 40 -53 W- 1 80.4 106.288 58 -37 10
b_quark 0 4.18 130.811 34 -73 -103 b_quark 0 4.18 79.5957 43 -25 62
b_quark 0 4.18 177.965 163 -27 66 b_quark 0 4.18 116.011 -106 -42 21
b_quark 0 4.18 242.517 -78 27 228 b_quark 0 4.18 147.148 61 15 -133
b_quark 0 4.18 243.172 -101 145 167 b_quark 0 4.18 185.309 123 -107 -88
b_quark 0 4.18 69.7027 59 -8 36 b_quark 0 4.18 78.4186 -68 8 -38
W+ 1 80.4 175.804 -69 -19 139 W- 1 80.4 141.849 12 43 -108
W+ 1 80.4 186.183 -136 -98 10 W- 1 80.4 160.515 134 16 33
b_quark 0 4.18 283.502 -108 -174 -196 b_quark 0 4.18 182.906 30 131 124
W+ 1 80.4 144.959 22 -104 57 W- 1 80.4 125.719 50 80 -21
b_quark 0 4.18 234.377 53 -125 -191 b_quark 0 4.18 134.415 -25 55 120
b_quark 0 4.18 141.342 4 30 -138 b_quark 0 4.18 131.964 90 -9 96
b_quark 0 4.18 98.6482 -92 5 -35 b_quark 0 4.18 170.829 122 -84 85
b_quark 0 4.18 144.753 -122 -56 54 b_quark 0 4.18 171.716 98 52 -131
b_quark 0 4.18 156.753 137 -69 32 b_quark 0 4.18 66.0036 -53 -21 -33
W+ 1 80.4 228.458 -52 -127 164 W- 1 80.4 159.481 -33 59 -120
Z 1 91.2 205.53 9 -180 38 Z 1 91.2 185.832 80 130 54
b_quark 0 4.18 220.26 66 -179 110 b_quark 0 4.18 186.779 -113 100 -110
b_quark 0 4.18 107.38 32 45 -92 b_quark 0 4.18 69.1627 -59 -18 31
b_quark 0 4.18 209.761 -73 158 -117 b_quark 0 4.18 151.893 77 -90 95
W+ 1 80.4 90.1119 26 28 -14 W- 1 80.4 139.36 -50 -101 16
Z 1 91.2 195.608 0 4 -173 Z 1 91.2 162.023 -47 29 122
b_quark 0 4.18 231.703 128 111 -158 b_quark 0 4.18 112.069 -75 -26 79
W+ 1 80.4 154.386 -21 129 -17 W- 1 80.4 189.098 86 -147 17
b_quark 0 4.18 63.7689 44 32 -33 b_quark 0 4.18 156.098 -70 -45 132
W+ 1 80.4 156.685 54 107 61 W- 1 80.4 170.889 -127 -43 -69
W+ 1 80.4 207.273 -173 -80 -13 W- 1 80.4 185.413 83 116 -87
W+ 1 80.4 217.537 -120 117 -113 W- 1 80.4 176.537 51 -28 146
b_quark 0 4.18 98.2623 -95 17 -18 b_quark 0 4.18 96.5167 55 48 -63
b_quark 0 4.18 182.103 -170 20 62 b_quark 0 4.18 183.582 130 -87 -96
b_quark 0 4.18 197.84 -109 89 139 b_quark 0 4.18 156.165 148 -21 -45
b_quark 0 4.18 109.378 -56 -23 91 b_quark 0 4.18 106.37 104 -15 -16
b_quark 0 4.18 212.841 -12 -14 -212 b_quark 0 4.18 138.143 11 39 132
b_quark 0 4.18 92.0678 75 -5 53 b_quark 0 4.18 149.638 -1 98 -113
b_quark 0 4.18 75.8714 -47 41 43 b_quark 0 4.18 95.0709 61 -70 -20
b_quark 0 4.18 221.906 -180 115 -60 b_quark 0 4.18 134.281 106 -63 53
b_quark 0 4.18 176.713 -139 -108 -15 b_quark 0 4.18 167.112 102 111 -72
b_quark 0 4.18 230.639 220 -4 -69 b_quark 0 4.18 163.55 -141 -75 35
b_quark 0 4.18 65.5704 40 -51 9 b_quark 0 4.18 145.408 -113 86 31
W+ 1 80.4 197.467 97 88 124 W- 1 80.4 133.597 -58 -44 -78
W+ 1 80.4 101.957 -41 -15 45 W- 1 80.4 166.86 20 -47 -137
W+ 1 80.4 239.61 204 -78 57 W- 1 80.4 156.445 -127 -19 -39
b_quark 0 4.18 142.532 23 -85 112 b_quark 0 4.18 129.879 -121 41 -23
b_quark 0 4.18 168.652 9 -92 -141 b_quark 0 4.18 201.986 -92 114 139
b_quark 0 4.18 104.549 -6 26 -101 b_quark 0 4.18 135.873 -58 -106 62
b_quark 0 4.18 208.795 -67 175 92 b_quark 0 4.18 168.744 113 -118 -42
b_quark 0 4.18 256.268 -90 210 116 b_quark 0 4.18 174.824 81 -132 -81
b_quark 0 4.18 195.526 124 -151 -6 b_quark 0 4.18 186.071 -134 125 32
b_quark 0 4.18 189.532 135 92 -96 b_quark 0 4.18 140.782 -87 -28 107
b_quark 0 4.18 136.369 -23 133 -19 b_quark 0 4.18 129.821 56 -34 112
W+ 1 80.4 259.95 10 149 -197 W- 1 80.4 195.423 -99 -98 111
W+ 1 80.4 103.093 -2 8 -64 W- 1 80.4 113.094 74 -11 27
b_quark 0 4.18 190.986 -128 -43 -135 b_quark 0 4.18 159.055 106 62 101
b_quark 0 4.18 196.305 -175 87 18 b_quark 0 4.18 129.752 115 -28 -53
b_quark 0 4.18 163.47 -52 -135 76 b_quark 0 4.18 135.781 63 35 -115
b_quark 0 4.18 171.477 151 31 -75 b_quark 0 4.18 149.38 -105 -6 106
b_quark 0 4.18 161.853 -21 123 -103 b_quark 0 4.18 152.232 14 -44 145
b_quark 0 4.18 206.44 160 110 -70 b_quark 0 4.18 140.323 -76 -64 99
b_quark 0 4.18 144.328 26 141 16 b_quark 0 4.18 132.316 -73 -95 -56
W+ 1 80.4 139.029 -25 84 72 W- 1 80.4 126.764 95 2 -24
b_quark 0 4.18 171.004 -46 78 -145 b_quark 0 4.18 93.2012 -52 6 77
tau+ 0 1.78 157.76 -150 36 33 tau- 0 1.78 140.461 66 -121 27
W+ 1 80.4 134.604 14 -3 -107 W- 1 80.4 133.125 21 76 71
b_quark 0 4.18 180.545 177 -35 -5 b_quark 0 4.18 138.237 -136 -14 20
b_quark 0 4.18 215.449 76 80 -185 b_quark 0 4.18 157.221 -64 -54 133
b_quark 0 4.18 133.433 -109 65 -41 b_quark 0 4.18 117.058 96 -55 -38
b_quark 0 4.18 92.8842 -80 -47 -1 b_quark 0 4.18 82.7495 -19 -50 -63
b_quark 0 4.18 163.25 -144 76 -11 b_quark 0 4.18 155.726 114 -1 106
Z 1 91.2 194.727 168 36 -9 Z 1 91.2 170.568 -106 -66 72
W+ 1 80.4 191.419 155 -74 26 W- 1 80.4 168.983 -59 63 -121
b_quark 0 4.18 170.019 -164 -12 43 b_quark 0 4.18 183.8 140 -2 -119
b_quark 0 4.18 204.733 140 143 43 b_quark 0 4.18 167.363 -103 -130 22
b_quark 0 4.18 106.115 -31 81 61 b_quark 0 4.18 101.082 20 -14 -98
tau+ 0 1.78 130.419 -61 -17 -114 tau- 0 1.78 174.686 -12 92 148
b_quark 0 4.18 190.532 -22 -160 101 b_quark 0 4.18 93.928 -56 65 -38
tau+ 0 1.78 180.555 -177 22 -28 tau- 0 1.78 136.28 136 3 8
W+ 1 80.4 150.788 -36 -39 -116 W- 1 80.4 162.66 57 92 91
b_quark 0 4.18 75.2826 60 23 -39 b_quark 0 4.18 125.21 -110 38 46
b_quark 0 4.18 218.994 57 194 -84 b_quark 0 4.18 168.853 -113 -94 83
b_quark 0 4.18 51.1417 49 1 14 b_quark 0 4.18 133.242 -104 14 82
W+ 1 80.4 192.141 102 -13 141 W- 1 80.4 154.794 -78 -87 -62
b_quark 0 4.18 168.652 -29 -48 -159 b_quark 0 4.18 187.818 85 103 132
W+ 1 80.4 183.404 -143 80 -18 W- 1 80.4 176.006 141 3 68
W+ 1 80.4 213.366 126 152 9 W- 1 80.4 171.968 -119 -92 -22
b_quark 0 4.18 170.568 64 98 -124 b_quark 0 4.18 67.2419 -36 -42 38
tau+ 0 1.78 138.622 -84 -69 86 tau- 0 1.78 145.273 123 14 -76
b_quark 0 4.18 192.61 -120 120 -91 b_quark 0 4.18 77.7398 51 -20 55
b_quark 0 4.18 87.906 5 -47 74 b_quark 0 4.18 76.4949 -33 -32 -61
W+ 1 80.4 284.567 167 -145 160 W- 1 80.4 197.571 -127 75 -104
b_quark 0 4.18 179.208 151 96 -9 b_quark 0 4.18 164.571 -91 -128 -49
W+ 1 80.4 188.852 136 56 -87 W- 1 80.4 169.588 -140 -14 50
W+ 1 80.4 84.6709 8 4 -25 W- 1 80.4 163.991 -104 -98 -3
b_quark 0 4.18 218.148 139 145 -85 b_quark 0 4.18 208.177 -122 -140 94
W+ 1 80.4 140.022 18 37 107 W- 1 80.4 134.526 79 -64 -36
tau+ 0 1.78 85.0422 83 -14 12 tau- 0 1.78 115.24 -83 68 42
W+ 1 80.4 176.174 -82 -115 68 W- 1 80.4 121.742 17 88 18
b_quark 0 4.18 182.325 -175 -10 50 b_quark 0 4.18 191.788 102 -75 -144
b_quark 0 4.18 106.355 -97 21 38 b_quark 0 4.18 115.098 110 29 17
b_quark 0 4.18 208.198 122 142 91 b_quark 0 4.18 163.712 -68 -76 -128
tau+ 0 1.78 142.233 -119 75 21 tau- 0 1.78 68.4118 46 25 44
W+ 1 80.4 221.084 -73 -122 -149 W- 1 80.4 150.563 -27 74 100
b_quark 0 4.18 188.559 -142 -82 -93 b_quark 0 4.18 194.001 143 103 81
b_quark 0 4.18 200.55 -13 35 197 b_quark 0 4.18 154.199 20 -112 -104
b_quark 0 4.18 107.882 20 14 105 b_quark 0 4.18 194.621 -116 -50 -148
W+ 1 80.4 143.796 50 -97 48 W- 1 80.4 168.565 30 91 -113
b_quark 0 4.18 223.943 -80 182 103 b_quark 0 4.18 212.959 147 -125 -90
W+ 1 80.4 192.713 -52 93 139 W- 1 80.4 167.685 -37 -11 -142
b_quark 0 4.18 120.472 112 -4 -44 b_quark 0 4.18 155.407 -147 34 37
W+ 1 80.4 191.089 55 -65 -151 W- 1 80.4 119.604 -11 66 58
b_quark 0 4.18 228.023 -148 -117 -128 b_quark 0 4.18 155.06 121 69 68
b_quark 0 4.18 148.555 -105 -99 -35 b_quark 0 4.18 81.5259 52 55 -30
b_quark 0 4.18 235.309 -190 -118 73 b_quark 0 4.18 142.865 104 96 19
b_quark 0 4.18 163.25 -72 -43 140 b_quark 0 4.18 147.941 28 42 -139
W+ 1 80.4 150.871 -61 -111 -16 W- 1 80.4 116.427 -9 83 11
W+ 1 80.4 226.352 75 115 -161 W- 1 80.4 220.831 -82 -123 143
b_quark 0 4.18 169.571 98 -133 -38 b_quark 0 4.18 170.363 -129 83 74
W+ 1 80.4 173.234 -43 84 -121 W- 1 80.4 127.692 39 -72 56
b_quark 0 4.18 235.345 101 -180 -113 b_quark 0 4.18 189.284 -55 131 125
b_quark 0 4.18 221.731 -31 -219 -15 b_quark 0 4.18 216.655 113 147 112
b_quark 0 4.18 201.461 -62 -134 -137 b_quark 0 4.18 159.557 5 150 54
b_quark 0 4.18 135.693 81 -103 35 b_quark 0 4.18 178.624 -39 148 -92
tau+ 0 1.78 174.898 -156 75 -25 tau- 0 1.78 176.76 64 -136 93
b_quark 0 4.18 178.108 -30 -166 57 b_quark 0 4.18 144.774 109 95 6
b_quark 0 4.18 98.7647 46 -15 -86 b_quark 0 4.18 165.567 -115 101 63
W+ 1 80.4 108.306 21 -27 -64 W- 1 80.4 118.668 57 63 -20
W+ 1 80.4 206.954 -29 -161 -98 W- 1 80.4 183.328 80 117 84
W+ 1 80.4 154.623 -120 -38 -40 W- 1 80.4 126.535 39 -49 75
b_quark 0 4.18 235.195 -25 143 -185 b_quark 0 4.18 159.648 17 -134 85
W+ 1 80.4 115.91 69 -43 -19 W- 1 80.4 195.093 -149 90 -36
b_quark 0 4.18 239.776 -75 -107 201 b_quark 0 4.18 144.701 32 24 -139
W+ 1 80.4 274.524 227 -87 99 W- 1 80.4 188.842 -141 54 -80
b_quark 0 4.18 237.09 -63 -40 -225 b_quark 0 4.18 177.354 20 94 149
b_quark 0 4.18 100.217 -63 36 -69 b_quark 0 4.18 69.8747 -12 -64 -25
b_quark 0 4.18 129.979 -30 -101 -76 b_quark 0 4.18 149.018 12 146 27
b_quark 0 4.18 50.3932 12 43 -23 b_quark 0 4.18 153.976 -49 -97 109
b_quark 0 4.18 204.567 -135 -153 -14 b_quark 0 4.18 156.117 145 57 9
b_quark 0 4.18 164.713 33 118 110 b_quark 0 4.18 150.391 64 -102 -90
W+ 1 80.4 117.772 34 79 -3 W- 1 80.4 81.7995 5 -11 9
b_quark 0 4.18 205.501 -23 100 -178 b_quark 0 4.18 182.259 54 -141 102
b_quark 0 4.18 214.344 -85 -170 -99 b_quark 0 4.18 163.629 8 113 118
W+ 1 80.4 210.868 -143 -116 -64 W- 1 80.4 172.459 69 66 119
W+ 1 80.4 138.232 -8 112 6 W- 1 80.4 136.463 35 -18 -103
b_quark 0 4.18 43.9826 -26 29 20 b_quark 0 4.18 176.158 113 -94 -97
b_quark 0 4.18 159.936 -128 93 23 b_quark 0 4.18 185.888 150 -81 -74
b_quark 0 4.18 225.263 -134 -181 3 b_quark 0 4.18 185.255 149 110 -1
W+ 1 80.4 212.248 -77 -84 160 W- 1 80.4 179.215 57 97 -114
W+ 1 80.4 123.102 47 -9 -80 W- 1 80.4 183.601 -21 -70 148
tau+ 0 1.78 109.732 81 74 1 tau- 0 1.78 99.3236 -85 6 -51
b_quark 0 4.18 94.4377 -84 42 -9 b_quark 0 4.18 102.871 84 22 55
b_quark 0 4.18 102.876 -82 59 19 b_quark 0 4.18 105.202 15 -104 3
b_quark 0 4.18 123.367 -36 109 -45 b_quark 0 4.18 193.648 61 -140 119
b_quark 0 4.18 88.4956 5 83 -30 b_quark 0 4.18 82.1552 -34 -70 26
b_quark 0 4.18 156.331 -154 -9 25 b_quark 0 4.18 89.8859 66 45 -41
W+ 1 80.4 224.929 46 -53 198 W- 1 80.4 219.217 -116 130 -106
W+ 1 80.4 127.315 39 60 -68 W- 1 80.4 143.2 -92 -33 67
tau+ 0 1.78 146.762 -116 -84 -32 tau- 0 1.78 156.669 113 107 18
b_quark 0 4.18 210.93 -143 -124 -93 b_quark 0 4.18 131.736 116 59 20
b_quark 0 4.18 144.964 64 -130 1 b_quark 0 4.18 122.235 -46 78 -82
b_quark 0 4.18 179.565 161 -23 76 b_quark 0 4.18 137.257 -106 85 -19
W+ 1 80.4 192.868 -87 -146 -43 W- 1 80.4 165.859 80 119 -22
b_quark 0 4.18 117.096 -22 -113 21 b_quark 0 4.18 70.947 4 70 10
W+ 1 80.4 225.781 165 -58 -118 W- 1 80.4 168.081 -105 99 31
b_quark 0 4.18 236.828 -150 -9 183 b_quark 0 4.18 140.198 67 35 -118
b_quark 0 4.18 75.1497 65 -37 6 b_quark 0 4.18 128.909 -110 60 -30
b_quark 0 4.18 182.971 158 -24 89 b_quark 0 4.18 136.497 -122 -39 -47
b_quark 0 4.18 129.84 4 -128 -21 b_quark 0 4.18 114.959 -54 101 9
b_quark 0 4.18 186.093 135 -2 128 b_quark 0 4.18 129.917 -56 90 -75
b_quark 0 4.18 95.8043 86 -1 -42 b_quark 0 4.18 88.7044 -71 -31 43
b_quark 0 4.18 231.652 -28 -219 -70 b_quark 0 4.18 156.322 49 137 57
W+ 1 80.4 226.411 175 117 22 W- 1 80.4 130.193 -91 -42 -21
b_quark 0 4.18 194.063 115 -53 -147 b_quark 0 4.18 180.434 -141 97 57
b_quark 0 4.18 196.679 62 186 -15 b_quark 0 4.18 176.665 7 -138 110
b_quark 0 4.18 93.5226 -61 -48 -52 b_quark 0 4.18 105.586 21 103 9
b_quark 0 4.18 149.008 84 -109 -57 b_quark 0 4.18 208.112 -59 146 136
b_quark 0 4.18 124.926 -17 -114 48 b_quark 0 4.18 141.526 -26 106 -90
b_quark 0 4.18 162.442 80 -53 131 b_quark 0 4.18 137.108 -67 36 -114
W+ 1 80.4 221.924 119 -8 169 W- 1 80.4 153.702 -40 -26 -122
W+ 1 80.4 166.289 98 -80 -72 W- 1 80.4 173.837 -27 99 115
W+ 1 80.4 312.233 -195 190 -130 W- 1 80.4 217.113 113 -136 97
b_quark 0 4.18 108.91 -90 -12 60 b_quark 0 4.18 72.6049 67 18 21
b_quark 0 4.18 94.9709 -83 33 -32 b_quark 0 4.18 118.914 49 39 101
b_quark 0 4.18 20.4566 2 -6 19 b_quark 0 4.18 144.421 14 90 -112
W+ 1 80.4 91.0503 9 31 28 W- 1 80.4 123.779 64 0 -69
W+ 1 80.4 192.463 93 5 148 W- 1 80.4 155.622 -97 61 -68
b_quark 0 4.18 107.738 9 -105 -22 b_quark 0 4.18 97.3831 9 68 -69
b_quark 0 4.18 168.423 42 163 4 b_quark 0 4.18 158.551 21 -134 -82
Z 1 91.2 152.864 -55 -107 24 Z 1 91.2 171.963 57 121 -58
b_quark 0 4.18 188.442 -128 -130 47 b_quark 0 4.18 142.452 131 45 33
b_quark 0 4.18 101.997 55 -80 -31 b_quark 0 4.18 144.895 -78 102 -67
b_quark 0 4.18 191.986 -18 -159 -106 b_quark 0 4.18 137.646 103 88 24
b_quark 0 4.18 167.001 -152 68 12 b_quark 0 4.18 125.505 102 -43 59
W+ 1 80.4 173.107 41 50 139 W- 1 80.4 103.717 22 28 -55
W+ 1 80.4 129.028 86 -22 48 W- 1 80.4 110.409 5 -15 -74
b_quark 0 4.18 21.1062 14 6 14 b_quark 0 4.18 84.5427 -84 7 5
b_quark 0 4.18 269.68 135 122 -199 b_quark 0 4.18 187.929 -36 -110 148
Z 1 91.2 114.937 40 -22 53 Z 1 91.2 101.309 29 24 23
W+ 1 80.4 199.595 -43 95 150 W- 1 80.4 182.138 135 -49 -78
b_quark 0 4.18 181.622 -117 136 -28 b_quark 0 4.18 173.027 79 -136 72
W+ 1 80.4 115.214 8 -55 -61 W- 1 80.4 106.071 21 11 65
b_quark 0 4.18 214.174 58 75 -192 b_quark 0 4.18 179.322 -27 -99 147
b_quark 0 4.18 78.5333 -70 31 -17 b_quark 0 4.18 61.9312 29 49 24
W+ 1 80.4 128.445 -51 -68 -53 W- 1 80.4 142.696 49 101 36
tau+ 0 1.78 243.072 6 182 161 tau- 0 1.78 160.462 -67 -130 -66
b_quark 0 4.18 159.698 149 57 -6 b_quark 0 4.18 107.882 -74 39 -68
b_quark 0 4.18 231.729 -82 106 189 b_quark 0 4.18 151.669 31 -52 -139
W+ 1 80.4 241.816 -111 -63 -189 W- 1 80.4 175.391 121 21 96
b_quark 0 4.18 236.056 -60 -128 189 b_quark 0 4.18 164.279 67 95 -116
b_quark 0 4.18 167.987 141 -89 -20 b_quark 0 4.18 75.2361 -75 3 -3
b_quark 0 4.18 268.832 244 -54 -99 b_quark 0 4.18 212.745 -149 149 29
b_quark 0 4.18 155.819 121 -90 39 b_quark 0 4.18 189.946 -150 41 -109
b_quark 0 4.18 105.387 42 51 -82 b_quark 0 4.18 64.7647 3 -62 -18
tau+ 0 1.78 211.46 6 -120 -174 tau- 0 1.78 196.288 49 118 149
W+ 1 80.4 152.152 61 -14 113 W- 1 80.4 181.896 -23 -77 -142
W+ 1 80.4 144.838 -80 -83 35 W- 1 80.4 181.351 148 58 -34
b_quark 0 4.18 116.295 87 3 77 b_quark 0 4.18 59.8955 -40 17 -41
b_quark 0 4.18 295.072 -40 -189 -223 b_quark 0 4.18 211.385 89 132 139
b_quark 0 4.18 271.051 -1 215 -165 b_quark 0 4.18 163.672 49 -141 67
tau+ 0 1.78 137.409 70 117 -17 tau- 0 1.78 151.806 -115 -99 4
b_quark 0 4.18 178.739 120 -69 113 b_quark 0 4.18 197.169 -31 131 -144
b_quark 0 4.18 216.387 -59 85 190 b_quark 0 4.18 147.582 109 -9 -99
b_quark 0 4.18 201.543 91 -80 -161 b_quark 0 4.18 145.405 1 82 120
W+ 1 80.4 299.89 90 201 187 W- 1 80.4 212.203 -81 -126 -127
b_quark 0 4.18 177.616 85 49 -148 b_quark 0 4.18 116.694 -80 -12 84
tau+ 0 1.78 167.944 45 161 16 tau- 0 1.78 84.2447 6 -83 13
b_quark 0 4.18 216.775 98 -161 -107 b_quark 0 4.18 154.384 -74 110 79
b_quark 0 4.18 274.15 -64 -223 146 b_quark 0 4.18 201.962 141 127 -69
b_quark 0 4.18 185.109 -56 86 -154 b_quark 0 4.18 79.7964 23 14 75
